SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,StreamingTV,PaperlessBilling,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_actual,Churn_prob,Customer_Value,Priority_Score
0,0,0,3,1,0,0,0,19.95,58.0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.12391379414828968,59.849999999999994,7.4162405797751365
0,1,1,58,1,0,0,1,44.1,2413.05,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.006890804451299497,1058.4,7.293227431255389
0,1,0,61,1,0,0,0,94.15,5731.85,0,0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.003217239247509915,2259.6000000000004,7.269673803673405
0,0,0,2,1,0,0,1,20.45,42.45,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.17717783636880358,40.9,7.246573507484066
0,0,0,68,0,0,0,1,39.9,2796.35,0,0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0.007502002078519952,957.5999999999999,7.183917190390705
1,0,0,67,1,1,1,1,105.05,7171.7,0,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0,0.0028463716740387925,2521.2,7.176272264586603
0,1,0,37,1,0,0,0,19.5,805.2,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0.01531575070798743,468.0,7.167771331338117
0,1,0,71,1,0,1,1,105.15,7555.0,0,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0,0.0028262615308167907,2523.6000000000004,7.132353599169254
0,0,0,29,1,0,0,0,19.1,529.5,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.015494624392269637,458.40000000000003,7.1027358214164025
0,1,1,71,1,1,1,1,97.2,6910.3,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,0.003024146648891557,2332.8,7.054729302534224
0,0,0,40,1,0,0,1,20.6,827.3,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.01416807839923887,494.40000000000003,7.004697960583698
0,1,1,7,1,0,0,0,20.65,150.0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.048129990161377104,144.54999999999998,6.957190077827059
0,1,1,30,1,0,0,0,19.55,608.5,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.014700195206046223,469.20000000000005,6.897331590676888
0,1,1,55,1,1,0,1,75.75,4264.25,0,0,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,0.0037904424959335206,1818.0,6.89102445760714
0,1,0,46,0,1,0,0,40.4,1842.7,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0,0.006955137855165567,969.5999999999999,6.743701664368533
0,0,0,3,1,0,0,0,19.85,64.55,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0.11256373813209432,59.550000000000004,6.703170605766217
0,0,0,49,1,1,0,0,67.4,3306.85,0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0,0.004142115935915476,1617.6000000000001,6.700286737936875
0,1,1,70,1,1,1,1,106.05,7554.05,4,0,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0.002619108664855966,2545.2,6.666155373791404
0,0,1,3,1,0,0,1,20.55,57.4,2,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.107346613563166,61.650000000000006,6.617918726169184
0,0,0,45,1,0,0,1,20.4,930.45,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,1,0.01342656216128569,489.59999999999997,6.573644834165473
0,1,0,67,1,0,1,1,109.7,7344.45,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0,0.002488200057835937,2632.8,6.550933112270455
0,0,0,34,1,0,0,0,20.35,673.2,4,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.013193487485393684,488.40000000000003,6.443699287866275
0,1,1,49,0,1,0,1,35.8,1782.0,3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,0.0074940058990446545,859.1999999999999,6.438849868459166
0,0,0,2,1,0,0,0,24.85,62.0,5,0,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.12876287187500418,49.7,6.399514732187709
0,0,0,1,1,0,0,1,25.75,25.75,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.2467232701168636,25.75,6.353124205509237
0,1,1,72,1,0,0,1,84.5,6130.85,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0,0.0031130201599265566,2028.0,6.313204884331057
0,1,0,72,1,1,1,1,110.75,7751.7,0,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,0,0.0023523630086468455,2658.0,6.252580876983315
0,0,0,59,1,1,0,0,68.7,4070.95,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0,0.003787975195286242,1648.8000000000002,6.245613501987957
0,1,0,2,1,0,0,0,20.1,43.15,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0.1544342551995915,40.2,6.208257059023579
0,0,0,46,0,1,0,0,38.25,1755.35,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,0,0.006734826528267835,918.0,6.182570752949872
0,0,1,33,1,0,0,1,20.15,682.15,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.01266500694674889,483.59999999999997,6.124797359447763
0,0,0,69,1,0,1,1,105.2,7386.05,4,0,True,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,0.0023923717602866578,2524.8,6.040260220371754
0,1,1,61,1,0,1,1,81.0,4976.15,0,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0,0.003074163949067263,1944.0,5.976174716986759
0,1,1,7,1,0,0,0,19.85,144.15,3,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.04298301620165201,138.95000000000002,5.972490101219548
0,1,1,64,1,1,0,0,93.4,5822.3,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,0.00264264138645243,2241.6000000000004,5.923744931871768
0,1,1,42,1,0,0,1,19.05,761.85,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.012953960497957932,457.20000000000005,5.9225507396663675
0,1,1,24,1,0,0,0,19.7,452.55,5,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.012338659765819113,472.79999999999995,5.833718337279276
0,1,1,6,1,0,0,0,19.7,94.45,3,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.04900028538876468,118.19999999999999,5.791833732951984
0,0,0,57,0,0,1,0,53.35,3090.05,0,0,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0,0.0045044469913958956,1280.4,5.767493927783305
0,1,1,49,1,1,1,1,87.2,4345.0,0,0,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0,0.00274263928977514,2092.8,5.739795505641413
0,0,1,29,1,0,0,0,19.85,535.05,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.012044167431940159,476.40000000000003,5.737841364576292
0,1,0,52,0,1,0,0,35.45,1958.95,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0.006697554304490668,850.8000000000001,5.69827920226066
0,0,0,4,1,0,0,0,19.95,68.2,3,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.07130581316110587,79.8,5.690203890256249
0,1,0,64,1,1,1,1,108.5,6880.85,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0,0.0021735101489414738,2604.0,5.659820427843598
0,0,0,3,1,0,0,0,21.2,52.05,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.08887958256738475,63.599999999999994,5.65274145128567
0,0,1,5,1,0,0,0,20.45,106.9,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.05435920669028893,102.25,5.558228884082043
0,1,1,66,1,0,1,1,63.3,4189.7,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.003623540061142775,1519.1999999999998,5.504882060888103
0,1,1,29,1,0,0,0,20.2,558.8,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.011342686836906332,484.79999999999995,5.4989345785321895
1,1,0,56,1,1,0,1,68.45,4014.0,5,0,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0033449489291049344,1642.8000000000002,5.495082100733587
0,0,0,2,1,0,0,0,20.65,38.7,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0.13266475076591322,41.3,5.479054206632216
0,1,1,57,1,1,0,0,65.2,3687.85,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0.00347281559974965,1564.8000000000002,5.4342618504882525
0,1,1,45,1,0,0,1,24.65,1138.8,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.009146801324197908,591.5999999999999,5.411247663395481
0,1,1,46,1,1,1,0,81.0,3846.35,0,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,0,0.0027817289031205885,1944.0,5.407680987666424
0,0,0,60,1,0,1,1,70.15,4224.7,0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0032112816158775463,1683.6000000000001,5.406513728491437
0,1,0,72,1,1,1,1,109.55,8165.1,0,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,0,0.0020483452938887016,2629.2,5.385509446692174
0,1,1,68,0,0,1,0,60.3,4109.0,0,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.0037018591860437915,1447.1999999999998,5.357330614042574
0,1,0,51,1,1,1,1,83.25,4089.45,3,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.0026753769801505806,1998.0,5.34540320634086
0,0,0,56,1,1,0,1,60.25,3282.75,2,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0,0.0036922413756336476,1446.0,5.338981029166255
0,0,0,69,1,0,1,1,97.65,6743.55,0,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0.00225056820767822,2343.6000000000004,5.274431651514678
0,1,1,38,1,0,0,0,19.6,717.3,5,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.0111518189895035,470.40000000000003,5.245815652662447
0,0,0,2,1,0,0,0,19.5,27.55,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.13137916685207718,39.0,5.12378750723101
0,1,0,46,1,0,0,0,19.6,851.2,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.010852790792154251,470.40000000000003,5.10515278862936
0,0,0,2,1,0,0,0,19.4,61.05,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.13009794217601403,38.8,5.047800156429344
0,0,0,2,1,0,0,0,20.75,44.2,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.12092551584768238,41.5,5.018408907678819
0,1,0,71,1,1,1,1,99.0,6994.6,4,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0,0.002111368473500067,2376.0,5.01661149303616
0,1,1,58,1,0,1,1,75.2,4300.8,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0,0.002753909734252731,1804.8000000000002,4.970256288379329
0,1,0,69,1,1,1,1,116.0,8182.85,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.0017777851730154369,2784.0,4.949353921674977
0,0,0,72,1,1,1,1,101.3,7261.25,0,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0,0.002027223374305852,2431.2,4.928585467612386
0,0,0,51,1,0,0,1,24.6,1266.4,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.008288549763337079,590.4000000000001,4.893559780274212
0,1,1,1,1,0,0,1,21.0,21.0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0.23253643050568612,21.0,4.883265040619409
0,0,0,1,1,0,0,0,20.7,20.7,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.23556882350922195,20.7,4.876274646640894
0,1,0,62,0,0,1,1,39.0,2337.45,5,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.00517233302587561,936.0,4.841303712219571
0,0,0,52,0,1,1,0,63.9,3334.95,0,0,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.0031445686606386344,1533.6,4.82251049795541
0,1,1,56,1,1,1,0,115.85,6567.9,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.0017127799572664048,2780.3999999999996,4.762213393183512
0,0,0,42,1,0,0,1,20.65,958.1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.009601159536342597,495.59999999999997,4.758334666211391
0,0,0,1,1,0,0,1,20.2,20.2,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,1,0.23509691698879007,20.2,4.748957723173559
0,0,0,62,1,0,1,0,84.5,5193.2,1,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.002338223526003108,2028.0,4.741917310734303
0,1,1,56,1,1,0,1,75.85,4261.2,0,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0,0.0025893948225418147,1820.3999999999999,4.713734334955119
0,1,0,64,1,0,0,0,58.35,3756.45,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0,0.0033171893454390523,1400.4,4.645391959352849
0,1,1,68,1,1,0,1,85.5,5696.6,5,0,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.0022562160868494947,2052.0,4.6297554102151635
1,0,0,51,1,0,0,0,25.0,1260.7,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.0076252678781599265,600.0,4.575160726895956
0,1,1,56,1,1,0,1,61.3,3346.8,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0,0.0030704329460970736,1471.1999999999998,4.5172209502980145
0,0,0,1,1,0,0,0,20.55,20.55,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0.21675150322872935,20.55,4.4542433913503885
0,0,1,39,1,0,0,0,25.0,1004.35,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.00742341069130295,600.0,4.45404641478177
0,0,1,3,1,0,0,0,20.85,60.65,5,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.07091197673214503,62.550000000000004,4.435544144595672
0,1,0,67,1,1,1,1,111.05,7321.05,0,0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.001662308172916667,2665.2,4.430383742457501
0,1,1,66,1,1,0,1,67.45,4508.65,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0.0027141813622588063,1618.8000000000002,4.393716789224556
0,1,0,2,1,0,0,0,20.0,38.0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.10964468220786146,40.0,4.385787288314458
0,0,0,1,1,0,0,1,20.2,20.2,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,1,0.21662091233935818,20.2,4.375742429255035
0,0,0,1,1,0,0,0,18.85,18.85,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.23147826797443763,18.85,4.36336535131815
1,0,0,69,1,1,1,0,110.25,7467.55,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0,0.0016437830444671535,2646.0,4.349449935660088
0,0,1,2,1,0,0,0,20.5,38.25,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.10552381368901222,41.0,4.326476361249501
0,1,0,64,1,1,1,1,104.05,6605.55,0,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0,0.0017165430170516215,2497.2,4.286551222181309
1,1,0,71,1,0,0,0,89.45,6435.25,0,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0,0.001992150022483636,2146.8,4.27674766826787
0,0,0,48,1,0,0,0,25.05,1171.5,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.0070068254327963365,601.2,4.212503450197158
0,1,0,36,1,0,0,0,20.0,666.75,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.008750148794765173,480.0,4.200071421487283
0,0,0,42,1,0,0,1,19.55,839.4,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.008832947544524076,469.20000000000005,4.144418987890697
0,0,0,2,1,0,0,0,19.3,28.3,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,1,0.10467451403039155,38.6,4.040436241573114
0,0,0,72,1,1,1,1,114.9,8496.7,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.0014623970786731412,2757.6000000000004,4.032706184149054
0,1,0,64,1,0,0,1,70.15,4480.7,2,0,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,0,0.0023760874779296154,1683.6000000000001,4.000380877842301
0,1,0,61,1,1,0,1,80.8,4860.85,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.0020591475099008276,1939.1999999999998,3.9930988511996843
0,1,0,63,1,0,1,0,79.8,5034.05,0,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0,0.0020698569773523125,1915.1999999999998,3.9641900830251484
0,1,1,68,1,1,1,1,109.05,7508.55,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0,0.0015102222509220024,2617.2,3.9525536751130645
0,1,1,54,1,1,1,0,91.3,4965.0,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.0017681628937642989,2191.2,3.8743985328163313
0,1,1,72,1,0,1,1,76.8,5468.45,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,0.002092810423774403,1843.1999999999998,3.857468173100979
1,1,0,71,1,0,0,1,95.5,6707.15,0,0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.0016746223150248848,2292.0,3.838234346037036
0,1,1,67,1,1,0,1,100.25,6689.0,5,0,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0,0.0015745777893221785,2406.0,3.7884341611091616
0,0,0,70,1,1,1,1,113.65,7939.25,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.0013717669395756297,2727.6000000000004,3.741631504386488
0,0,0,40,1,0,0,0,20.15,804.85,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.007570921968495459,483.59999999999997,3.6612978639644034
0,0,1,41,1,0,0,1,20.25,865.0,4,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.007498503016779355,486.0,3.6442724661547663
0,0,0,1,1,0,0,1,19.55,19.55,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.185960270049037,19.55,3.6355232794586736
0,0,0,50,1,0,0,0,24.9,1195.25,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.006046347351147528,597.5999999999999,3.6132971770457623
0,1,1,60,1,1,1,1,79.05,4663.4,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0,0.0018885273349386216,1897.1999999999998,3.5829140598455527
0,1,0,49,1,0,0,1,20.05,923.1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.007440902708685632,481.20000000000005,3.5805623834195264
0,0,0,38,1,0,0,0,20.05,678.2,5,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.007320301949326121,481.20000000000005,3.5225292980157294
1,1,0,72,1,1,1,1,114.85,8317.95,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.0012746952312107282,2756.3999999999996,3.513569935309251
0,0,0,68,1,1,1,1,88.15,6148.45,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.00163865302935466,2115.6000000000004,3.4667343489027194
0,0,0,1,1,0,0,1,20.1,20.1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0.17144818889827312,20.1,3.4461085968552903
0,0,0,56,1,0,0,1,25.95,1444.05,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.005488747871816446,622.8,3.4183921745672823
0,1,1,52,1,0,0,1,25.05,1270.25,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.005680828336290262,601.2,3.415313995777706
0,0,0,1,1,0,0,1,19.9,19.9,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.17109750181178424,19.9,3.404840286054506
0,1,1,1,1,0,0,0,19.45,19.45,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.17381071913040835,19.45,3.3806184870864424
0,0,0,60,1,0,0,0,20.6,1093.0,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.006797953311998686,494.40000000000003,3.360908117452151
0,0,0,68,1,1,0,1,76.9,5023.0,0,0,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0,0.0018180837871136905,1845.6000000000001,3.3554554374970276
0,1,1,35,1,0,0,0,20.5,759.35,5,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.006817835888052946,492.0,3.3543752569220495
1,1,0,63,0,1,0,0,36.1,2298.9,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.003865483186270124,866.4000000000001,3.349054632584436
1,1,0,72,1,1,1,1,109.75,8075.35,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,0,0.0012545533712928338,2634.0,3.304493579985324
0,0,0,1,1,0,0,1,19.3,19.3,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0.1700488561912904,19.3,3.2819429244919047
0,1,1,35,1,0,0,0,20.1,655.3,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.006789811647970006,482.40000000000003,3.2754051389807315
0,1,1,54,1,1,0,0,69.95,3871.85,3,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0,0.0019136223016421408,1678.8000000000002,3.212589119996826
0,0,0,1,1,0,0,0,19.65,19.65,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0.1627472979998425,19.65,3.197984405696905
0,1,1,68,1,1,1,1,105.25,7173.15,0,0,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0,0.0012456101930205313,2526.0,3.146411347569862
0,1,0,71,1,1,1,1,108.55,7616.0,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0,0.0012048415942848786,2605.2,3.1388533214309655
0,1,0,72,1,1,1,1,110.15,7881.2,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0,0.0011846416688946265,2643.6000000000004,3.131718715889835
0,1,1,66,1,0,0,1,49.4,3251.85,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,0.0026295771783205754,1185.6,3.117626702616874
0,0,0,1,1,0,0,1,19.75,19.75,5,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.15395725092119086,19.75,3.0406557056935197
0,1,0,59,1,1,1,0,66.4,3958.2,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0.0019041588511864123,1593.6000000000001,3.034467545250667
0,0,0,67,0,1,1,0,43.9,3097.2,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0.002845825165683933,1053.6,2.9983613945645913
0,0,0,1,1,0,0,0,20.75,20.75,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.14446568302182775,20.75,2.9976629227029257
0,1,0,72,1,1,0,1,100.55,7325.1,1,0,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0,0.0012227348313024696,2413.2,2.9507036948991194
0,0,0,53,1,0,0,0,24.05,1301.9,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.005091401607613278,577.2,2.938757007914384
0,0,0,68,1,1,1,0,110.25,7279.35,4,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0,0.0011089700712988654,2646.0,2.9343348086567977
0,1,1,1,1,0,0,0,19.25,19.25,3,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.15233014934441055,19.25,2.932355374879903
0,1,1,70,1,0,1,1,84.1,5979.7,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.0014455357443420474,2018.3999999999999,2.9176693463799883
0,0,0,67,0,1,1,1,49.35,3321.35,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0,0.0024597371697064447,1184.4,2.9133127038003135
0,1,1,72,1,1,1,1,115.5,8425.15,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.0010441232648850344,2772.0,2.8943096902613155
0,0,0,1,1,0,0,0,20.4,20.4,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0.14043995600224002,20.4,2.864975102445696
0,0,0,63,1,1,0,0,68.8,4111.35,0,0,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0017307096035908767,1651.1999999999998,2.8577476974492555
0,1,0,60,1,1,0,0,59.85,3483.45,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0,0.0019823495850356016,1436.4,2.847446943945138
0,0,0,63,1,1,1,0,109.2,7049.75,0,0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.0010854309855413567,2620.8,2.844697526906788
0,1,1,38,1,0,0,0,20.3,749.35,2,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.005829232836409126,487.20000000000005,2.8400022378985263
